"","sample","id","sign","text"
"4982",4982,449628,"Aries","              How I'm Doing   Today I haven't felt that well emotionally.  I really can't put my finger on what is wrong; I just don't feel very happy right now.  I'm probably in an ADHD funk.  I had one last night before I went to bed.  I feel a bit cynical about things going on at work - maybe that's it.  I have been a bit more focused today, but I still have trouble quieting my mind down.  One thing I've noticed lately is the songs going through my head.  Songs I've listened to years ago, out of nowhere suddenly appear in my head.  This week I've had Cheap Trick, The Police, some big band jazz, New Order, U2, and others.  Maybe that comes from listening to a lot of music often.  Oh well.  Time to call it a day here at work.         "
"4983",4983,449628,"Aries","              Blog Indexes    urlLink Google/Top/Computers/Internet/On_the_Web/Weblogs/Cliques          "
"4984",4984,449628,"Aries","              Clark Howard - Sample Letters   Are you having problems with getting help from a company whose goods or services you have bought?  Is a collection agency harrassing you about a debt?  Have you ever wanted to get your name off company advertising mailing lists?  Having no luck getting your landlord or management company to fix something in your home?  Well... Clark Howard has some  urlLink sample letters  you can use.         "
"4985",4985,449628,"Aries","              Hearing set on Browns ad claims    State panel finds probable cause of violation   'COLUMBUS | A three-member panel of the Ohio Elections Commission on Wednesday found probable cause that Republican congressional candidate Roy Brown made false statements in an attack ad against opponent Mike Turner.'  This guy seems to be out of touch with reality... urlLink more>> ...         "
"4986",4986,449628,"Aries","              Brown uses Dayton just as GOP feared  -  Dayton Daily News Editorial   'Some things that congressional candidate  Roy Brown  says are mind-bogglingly at odds with reality. His amazing statements continue to draw attention, and, indeed, a fresh example is presented below. But his crass overarching strategy warrants attention, too.'  I don't want this man to be my representive in Congress.  I don't trust him at all.  Read  urlLink more>> ...         "
"4987",4987,449628,"Aries","              Propitious  - courtesy of  urlLink Dictionary.com        propitious   \pruh-PISH-uhs\, adjective:    1. Presenting favorable circumstances or conditions.    2. Favorably inclined; gracious; benevolent.  At night when everyone has gone to bed is   propitious   for getting work done.  urlLink more Word of the Day>>          "
"4988",4988,449628,"Aries","             OK.  I'm jazzed.  I finally got rid of that awful layout that was previously with this journal.  I am very happy with this new layout... Now, I just need to get the others set up right... some other time.  I'm late for bed.         "
"4989",4989,449628,"Aries","              US Surname Distribution   You can enter your last name  urlLink here  and see how it has been distributed across the country over time.  Thanks to  urlLink guava  for the link.         "
"4990",4990,449628,"Aries","              A Better TV Show to Watch   I thoroughly agree with Eliot Gelwan's  urlLink comments  about 'The X-Files'.  I used to really be into watching the show, but the last few seasons have had much to desire.  I prefer to watch  urlLink 'Alias'  instead.         "
"4991",4991,449628,"Aries","              GPS (Gullible Person Seeker)   This past weekend two other couples, along with me and my wife, did a road trip to Philadelphia, Pennsylvania, from Cincinnati, Ohio.  More on the purpose of the trip later.  The three of us guys do some type of computer programming for a living, and we brought our laptops with us - just in case (No, we left our pocket protectors at home.).  Well, there was more to it than that.  Mike had brought his GPS so that we wouldn't have to stop and ask for directions (Ladies, you know how hard that is for us men.).  Seriously.  He had this map software that worked with the GPS (most commonly known as 'Global Positioning System').  The availability of this device most certainly prevented us from getting lost.         "
"4992",4992,449628,"Aries","              U.S. Children Getting Majority Of Antibiotics From McDonald's Meat   courtesy of 'The Onion' @ http://www.theonion.com/onion3814/us_children_getting.html   WASHINGTON, DCAccording to a Department of Health and Human Services report released Monday, McDonald's meat from antibiotics-injected livestock is now the primary source of antibiotics for U.S. children, particularly for uninsured youths from low-income households...  urlLink more>>          "
"4993",4993,449628,"Aries","              Cellphones from Hell   OK, maybe that is an exaggeration.  That's just how I felt for a little while on the way home from work.  To save money, we recently switched cell phone providers.  We've had the new service for about a month so far, and I still haven't figured out what's going on with the phone.  It's rather weird in that the calls keep going to voicemail, which I have no idea how to access.  While using the hands-free unit, I got a phone call from home, and I couldn't hear my wife's voice.  She heard me, though.  Frustrated.  About ready to throw the phone against the windshield (I was driving).  I'm glad I didn't.           "
